Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
CA-2025-100851,2025-03-09,2025-03-12,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1743.1,4,0.3,151.38,Online,David,Credit Card,1045.86,435.775
CA-2025-100852,2025-06-25,2025-06-28,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1287.11,3,0.15,138.61,Retail,Charlie,Bank Transfer,772.266,429.0366666666666
CA-2025-100853,2026-05-09,2026-05-10,EH-13945,Emily Harper,Corporate,USA,Denver,Colorado,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3040.38,4,0.0,1120.65,Retail,Alice,Bank Transfer,1824.228,760.095
CA-2025-100854,2025-05-08,2025-05-11,BH-11710,Brosina Hoffman,Consumer,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,168.79,2,0.15,46.49,Retail,David,Bank Transfer,101.274,84.395
CA-2025-100855,2025-07-26,2025-07-28,JM-14520,James Miller,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3880.46,4,0.3,679.45,Retail,Bob,Bank Transfer,2328.276,970.115
CA-2025-100856,2025-10-12,2025-10-15,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,298.54,1,0.15,98.53,Retail,Charlie,Bank Transfer,179.124,298.54
CA-2025-100857,2025-07-30,2025-08-04,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,5508.95,7,0.0,1626.1,Online,Alice,Credit Card,3305.37,786.9928571428571
CA-2025-100858,2025-01-07,2025-01-08,LM-15800,Linda Moore,Home Office,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,4224.09,3,0.0,1765.18,Retail,Eve,Credit Card,2534.454,1408.03
CA-2025-100859,2025-07-29,2025-07-31,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,1209.33,5,0.05,440.53,Retail,Charlie,Bank Transfer,725.598,241.866
CA-2025-100860,2025-06-30,2025-07-05,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,11034.53,8,0.05,3915.59,Online,David,Credit Card,6620.718,1379.31625
CA-2025-100861,2026-05-08,2026-05-09,EH-13945,Emily Harper,Corporate,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,4272.96,8,0.2,785.74,Online,Charlie,PayPal,2563.776,534.12
CA-2025-100862,2026-05-09,2026-05-10,JM-14520,James Miller,Consumer,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2501.25,3,0.0,900.32,Retail,Eve,PayPal,1500.75,833.75
CA-2025-100863,2026-04-20,2026-04-23,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,937.52,8,0.0,187.31,Retail,Alice,Credit Card,562.512,117.19
CA-2025-100864,2025-07-20,2025-07-22,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,3562.88,6,0.2,430.75,Online,Bob,PayPal,2137.728,593.8133333333334
CA-2025-100865,2026-01-18,2026-01-22,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1238.19,2,0.0,127.08,Retail,David,Credit Card,742.914,619.095
CA-2025-100866,2025-05-08,2025-05-12,SB-18120,Sophia Brown,Consumer,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,4926.57,5,0.15,1338.24,Online,Eve,Bank Transfer,2955.942,985.314
CA-2025-100867,2026-05-16,2026-05-19,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2454.16,4,0.15,562.41,Retail,Eve,PayPal,1472.496,613.54
CA-2025-100868,2025-01-29,2025-01-31,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,1893.24,5,0.0,843.78,Retail,David,Credit Card,1135.944,378.648
CA-2025-100869,2025-04-05,2025-04-09,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3365.08,3,0.1,699.46,Online,Eve,PayPal,2019.048,1121.6933333333334
CA-2025-100870,2026-05-28,2026-06-02,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,293.79,2,0.15,48.48,Online,Eve,Bank Transfer,176.274,146.895
CA-2025-100871,2025-10-03,2025-10-05,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,98.82,8,0.0,17.71,Online,Bob,Credit Card,59.292,12.3525
CA-2025-100872,2026-03-04,2026-03-09,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,818.51,3,0.0,166.64,Online,Charlie,PayPal,491.106,272.83666666666664
CA-2025-100873,2025-07-22,2025-07-26,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1146.4,4,0.0,214.98,Retail,Eve,Bank Transfer,687.84,286.6
CA-2025-100874,2025-07-16,2025-07-19,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2607.72,2,0.0,1100.63,Retail,Bob,Credit Card,1564.6319999999998,1303.86
CA-2025-100875,2025-03-29,2025-04-02,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,617.83,1,0.3,54.24,Retail,Eve,PayPal,370.698,617.83
CA-2025-100876,2025-01-10,2025-01-11,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3153.11,4,0.0,1004.32,Online,Charlie,Bank Transfer,1891.866,788.2775
CA-2025-100877,2026-06-17,2026-06-20,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,3043.19,7,0.15,304.91,Retail,Charlie,Bank Transfer,1825.914,434.74142857142857
CA-2025-100878,2025-09-03,2025-09-06,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,7865.31,6,0.0,3530.9,Retail,Eve,Bank Transfer,4719.186,1310.885
CA-2025-100879,2026-02-16,2026-02-18,CG-12520,Claire Gute,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2870.1,6,0.3,668.47,Retail,Eve,Bank Transfer,1722.06,478.35
CA-2025-100880,2025-01-04,2025-01-07,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2004.81,8,0.3,521.74,Retail,Eve,PayPal,1202.886,250.60125
CA-2025-100881,2025-03-25,2025-03-28,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2978.24,7,0.05,598.09,Online,Bob,Bank Transfer,1786.9439999999995,425.4628571428571
CA-2025-100882,2026-06-17,2026-06-22,RT-17090,Robert Taylor,Corporate,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,642.61,2,0.3,173.36,Retail,David,Bank Transfer,385.566,321.305
CA-2025-100883,2025-04-29,2025-05-03,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3397.04,3,0.0,1403.27,Online,David,PayPal,2038.224,1132.3466666666666
CA-2025-100884,2025-01-30,2025-02-01,EH-13945,Emily Harper,Corporate,USA,Boston,Massachusetts,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,5011.2,5,0.0,1087.85,Retail,Bob,Credit Card,3006.72,1002.24
CA-2025-100885,2026-05-19,2026-05-20,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1551.26,2,0.2,203.9,Online,Eve,Bank Transfer,930.756,775.63
CA-2025-100886,2026-01-26,2026-01-31,JM-14520,James Miller,Consumer,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,887.11,2,0.0,371.52,Retail,David,PayPal,532.266,443.555
CA-2025-100887,2025-07-12,2025-07-13,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6087.24,7,0.0,2077.09,Online,Alice,Bank Transfer,3652.344,869.6057142857143
CA-2025-100888,2025-07-14,2025-07-18,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,2235.62,3,0.05,922.63,Online,David,PayPal,1341.3719999999998,745.2066666666666
CA-2025-100889,2025-01-10,2025-01-15,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2113.3,4,0.3,785.1,Online,Bob,Bank Transfer,1267.98,528.325
CA-2025-100890,2025-02-05,2025-02-10,EH-13945,Emily Harper,Corporate,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5233.57,5,0.3,1151.09,Online,Alice,Credit Card,3140.142,1046.714
CA-2025-100891,2025-10-26,2025-10-30,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4214.43,4,0.0,534.79,Retail,David,Credit Card,2528.658,1053.6075
CA-2025-100892,2025-07-03,2025-07-07,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,FUR-DE-10004567,Furniture,Desks,Office Desk,702.47,1,0.15,212.25,Online,Bob,Bank Transfer,421.482,702.47
CA-2025-100893,2026-04-30,2026-05-03,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,2045.93,5,0.05,418.62,Retail,Eve,Credit Card,1227.558,409.186
CA-2025-100894,2026-02-08,2026-02-09,SO-20335,Sean O'Donnell,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3458.62,5,0.0,857.72,Online,David,Credit Card,2075.172,691.7239999999999
CA-2025-100895,2026-03-29,2026-04-02,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4422.5,4,0.0,1429.44,Online,Charlie,PayPal,2653.5,1105.625
CA-2025-100896,2025-04-15,2025-04-17,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,107.18,1,0.3,14.67,Online,Bob,PayPal,64.308,107.18
CA-2025-100897,2026-06-12,2026-06-15,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,2625.36,7,0.0,960.1,Online,Bob,Bank Transfer,1575.216,375.0514285714286
CA-2025-100898,2026-05-16,2026-05-19,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1870.11,2,0.2,661.41,Retail,Alice,Credit Card,1122.0659999999998,935.055
CA-2025-100899,2026-04-01,2026-04-04,CG-12520,Claire Gute,Consumer,USA,Los Angeles,California,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1403.98,2,0.05,620.48,Online,Bob,Credit Card,842.388,701.99
CA-2025-100900,2026-05-07,2026-05-10,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,3181.93,7,0.0,1321.12,Online,Bob,PayPal,1909.158,454.56142857142856
CA-2025-100901,2025-03-07,2025-03-12,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,4108.8,7,0.3,1628.19,Online,Eve,PayPal,2465.28,586.9714285714286
CA-2025-100902,2025-05-08,2025-05-10,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,711.06,1,0.15,289.35,Online,Eve,PayPal,426.636,711.06
CA-2025-100903,2025-05-12,2025-05-17,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,6393.3,5,0.0,2687.66,Online,Bob,PayPal,3835.98,1278.66
CA-2025-100904,2025-05-08,2025-05-13,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,FUR-DE-10004567,Furniture,Desks,Office Desk,10261.19,7,0.0,3725.65,Online,Eve,PayPal,6156.714,1465.884285714286
CA-2025-100905,2025-02-17,2025-02-22,AA-10480,Andrew Allen,Home Office,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7110.77,8,0.15,1691.22,Online,Bob,PayPal,4266.462,888.84625
CA-2025-100906,2026-06-07,2026-06-09,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,840.12,4,0.05,96.53,Retail,Bob,Bank Transfer,504.072,210.03
CA-2025-100907,2025-08-10,2025-08-15,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,761.01,7,0.1,273.02,Retail,Charlie,PayPal,456.606,108.71571428571428
CA-2025-100908,2025-06-17,2025-06-21,LM-15800,Linda Moore,Home Office,USA,Phoenix,Arizona,West,TEC-PR-10002311,Technology,Printers,Laser Printer,9876.28,7,0.0,2591.87,Online,Alice,Bank Transfer,5925.768,1410.8971428571429
CA-2025-100909,2025-03-14,2025-03-17,BH-11710,Brosina Hoffman,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1906.0,3,0.0,646.66,Online,Bob,Credit Card,1143.6,635.3333333333334
CA-2025-100910,2026-03-21,2026-03-25,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1283.02,2,0.2,547.74,Online,David,PayPal,769.812,641.51
CA-2025-100911,2025-04-02,2025-04-05,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,98.79,5,0.2,10.59,Online,David,Credit Card,59.274,19.758000000000003
CA-2025-100912,2025-08-16,2025-08-20,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,TEC-LA-10000221,Technology,Laptops,Laptop,3105.73,5,0.3,1228.37,Online,Charlie,PayPal,1863.438,621.146
CA-2025-100913,2025-10-16,2025-10-21,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,6817.44,6,0.2,2636.74,Online,Eve,Bank Transfer,4090.464,1136.24
CA-2025-100914,2026-02-17,2026-02-21,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2969.31,3,0.0,942.52,Retail,Eve,Bank Transfer,1781.586,989.77
CA-2025-100915,2025-10-01,2025-10-02,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7441.79,7,0.0,2205.48,Online,David,Credit Card,4465.074,1063.1128571428571
CA-2025-100916,2025-12-29,2026-01-02,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1858.92,4,0.0,220.08,Online,Bob,Bank Transfer,1115.352,464.73
CA-2025-100917,2026-02-21,2026-02-24,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,512.04,2,0.0,215.26,Online,Eve,Bank Transfer,307.224,256.02
CA-2025-100918,2025-10-20,2025-10-25,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,TEC-PR-10002311,Technology,Printers,Laser Printer,2174.06,3,0.0,669.8,Retail,David,PayPal,1304.436,724.6866666666666
CA-2025-100919,2025-07-14,2025-07-15,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,914.99,1,0.0,195.73,Retail,Bob,PayPal,548.994,914.99
CA-2025-100920,2026-06-21,2026-06-23,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,6860.16,6,0.2,1897.33,Online,Bob,PayPal,4116.096,1143.36
CA-2025-100921,2025-06-24,2025-06-27,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,619.08,2,0.3,167.28,Retail,Bob,Bank Transfer,371.448,309.54
CA-2025-100922,2026-02-08,2026-02-10,AA-10480,Andrew Allen,Home Office,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,765.36,8,0.0,179.53,Retail,David,Credit Card,459.216,95.67
CA-2025-100923,2025-12-03,2025-12-06,EH-13945,Emily Harper,Corporate,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1827.24,3,0.0,757.45,Retail,Charlie,PayPal,1096.344,609.08
CA-2025-100924,2026-05-19,2026-05-21,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,146.14,8,0.1,54.2,Online,David,PayPal,87.68399999999998,18.2675
CA-2025-100925,2026-02-09,2026-02-12,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,601.84,5,0.3,55.47,Online,Alice,PayPal,361.104,120.368
CA-2025-100926,2025-05-24,2025-05-27,JM-14520,James Miller,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,584.91,2,0.0,235.84,Online,David,Credit Card,350.946,292.455
CA-2025-100927,2026-03-08,2026-03-11,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,10367.65,8,0.1,4234.38,Online,Bob,PayPal,6220.589999999999,1295.95625
CA-2025-100928,2026-05-16,2026-05-21,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1440.69,7,0.0,248.59,Retail,David,Bank Transfer,864.414,205.81285714285715
CA-2025-100929,2025-05-10,2025-05-12,EH-13945,Emily Harper,Corporate,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,3901.21,6,0.0,1162.5,Online,Alice,Credit Card,2340.726,650.2016666666667
CA-2025-100930,2025-10-24,2025-10-27,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3289.74,3,0.0,1193.14,Online,Eve,Bank Transfer,1973.844,1096.58
CA-2025-100931,2025-04-28,2025-05-01,BH-11710,Brosina Hoffman,Consumer,USA,New York,New York,East,TEC-PH-10002275,Technology,Phones,IP Phone,2109.41,2,0.0,809.94,Retail,David,Bank Transfer,1265.646,1054.705
CA-2025-100932,2025-06-02,2025-06-04,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,7428.47,5,0.0,2234.44,Online,Charlie,Credit Card,4457.082,1485.694
CA-2025-100933,2025-07-24,2025-07-25,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,5002.87,5,0.05,1862.96,Online,Eve,PayPal,3001.722,1000.574
CA-2025-100934,2026-03-13,2026-03-17,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,739.42,5,0.15,260.13,Online,Charlie,PayPal,443.652,147.884
CA-2025-100935,2025-12-26,2025-12-30,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,9.18,1,0.15,3.45,Online,Eve,Credit Card,5.508,9.18
CA-2025-100936,2026-04-29,2026-05-02,SB-18120,Sophia Brown,Consumer,USA,Denver,Colorado,West,FUR-DE-10004567,Furniture,Desks,Office Desk,6047.79,5,0.15,2013.92,Retail,Alice,PayPal,3628.674,1209.558
CA-2025-100937,2025-04-25,2025-04-26,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5696.54,6,0.15,2088.42,Online,Eve,Credit Card,3417.924,949.4233333333332
CA-2025-100938,2025-10-10,2025-10-12,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2844.13,3,0.0,1239.01,Online,Alice,Bank Transfer,1706.478,948.0433333333334
CA-2025-100939,2025-07-15,2025-07-17,LM-15800,Linda Moore,Home Office,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,1928.64,6,0.3,153.59,Retail,Eve,PayPal,1157.184,321.44
CA-2025-100940,2025-06-07,2025-06-08,SO-20335,Sean O'Donnell,Consumer,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,5688.47,5,0.15,778.07,Online,Alice,Credit Card,3413.082,1137.694
CA-2025-100941,2026-04-05,2026-04-06,JM-14520,James Miller,Consumer,USA,Denver,Colorado,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,232.86,1,0.1,48.0,Retail,Charlie,Credit Card,139.716,232.86
CA-2025-100942,2025-05-13,2025-05-16,CG-12520,Claire Gute,Consumer,USA,Seattle,Washington,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,8241.56,8,0.0,3231.26,Retail,Bob,PayPal,4944.936,1030.195
CA-2025-100943,2026-06-06,2026-06-10,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1591.59,5,0.0,627.08,Retail,Eve,Bank Transfer,954.954,318.318
CA-2025-100944,2025-08-12,2025-08-17,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,2194.89,5,0.05,760.03,Online,Eve,Credit Card,1316.934,438.978
CA-2025-100945,2025-10-02,2025-10-07,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1779.39,4,0.0,214.03,Online,Eve,Credit Card,1067.634,444.8475
CA-2025-100946,2025-10-12,2025-10-14,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,20.55,2,0.15,4.7,Online,Alice,PayPal,12.33,10.275
CA-2025-100947,2026-01-13,2026-01-16,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,FUR-DE-10004567,Furniture,Desks,Office Desk,8495.68,7,0.1,2857.76,Online,Charlie,PayPal,5097.408,1213.6685714285716
CA-2025-100948,2025-02-28,2025-03-01,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1174.26,3,0.0,307.56,Online,Eve,PayPal,704.5559999999999,391.42
CA-2025-100949,2025-04-19,2025-04-23,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1970.41,6,0.2,779.35,Retail,David,PayPal,1182.246,328.4016666666667
CA-2025-100950,2025-08-26,2025-08-30,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2243.64,8,0.0,369.17,Retail,Eve,Bank Transfer,1346.184,280.455
CA-2025-100951,2025-06-30,2025-07-02,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,206.8,5,0.0,28.99,Retail,Charlie,Credit Card,124.08,41.36
CA-2025-100952,2026-02-08,2026-02-13,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2102.4,7,0.2,872.32,Retail,David,Credit Card,1261.44,300.3428571428572
CA-2025-100953,2026-06-24,2026-06-26,CG-12520,Claire Gute,Consumer,USA,Denver,Colorado,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,173.95,1,0.0,31.8,Online,Alice,PayPal,104.37,173.95
